SVI,2026-04-10,7.45,7.5,7.4,0.09999999999999964,2,1,1,466925,7.45
SYNEX,2026-04-10,9.55,9.6,9.55,0.049999999999998934,1,1,0,515001,9.6
TASCO,2026-04-10,13.9,14.0,13.8,0.1999999999999993,2,1,1,2102022,13.9
TCAP,2026-04-10,58.0,58.5,57.75,0.75,3,2,1,2405347,58.25
TFFIF,2026-04-10,6.6,6.6,6.55,0.04999999999999982,1,0,1,1400177,6.6
TFG,2026-04-10,9.25,9.25,8.85,0.40000000000000036,8,0,8,19082324,9.0
THANI,2026-04-10,1.62,1.64,1.61,0.029999999999999805,3,2,1,1942642,1.64
THG,2026-04-10,8.75,8.9,8.7,0.20000000000000107,4,3,1,386124,8.9
TIPH,2026-04-10,20.6,20.7,20.5,0.1999999999999993,2,1,1,323301,20.5
TISCO,2026-04-10,115.0,115.5,114.5,1.0,2,1,1,1811897,115.0
TKN,2026-04-10,3.9,3.94,3.86,0.08000000000000007,4,2,2,927243,3.9
TKS,2026-04-10,6.45,6.45,6.3,0.15000000000000036,3,0,3,201500,6.35
TOA,2026-04-10,12.8,12.9,12.7,0.20000000000000107,2,1,1,1007928,12.9
TOP,2026-04-10,47.0,48.0,46.75,1.25,5,4,1,11991030,48.0
TPIPP,2026-04-10,1.86,1.91,1.86,0.04999999999999982,5,5,0,1879455,1.91
TQM,2026-04-10,13.9,14.0,13.6,0.40000000000000036,4,1,3,1105720,13.9
TRUE,2026-04-10,14.3,14.5,14.2,0.3000000000000007,3,2,1,69819042,14.4
TSE,2026-04-10,0.74,0.78,0.73,0.050000000000000044,5,4,1,18574886,0.76
TTA,2026-04-10,4.86,4.9,4.84,0.0600000000000005,3,2,1,1193271,4.86
TTB,2026-04-10,2.38,2.38,2.34,0.040000000000000036,2,0,2,246186306,2.36
TTLPF,2026-04-10,9.75,9.8,9.7,0.10000000000000142,2,1,1,73522,9.75
TTW,2026-04-10,9.2,9.25,9.15,0.09999999999999964,2,1,1,1641477,9.2
TU,2026-04-10,11.4,11.5,11.3,0.1999999999999993,2,1,1,9686143,11.4
TVO,2026-04-10,24.7,24.9,24.5,0.3999999999999986,4,2,2,592158,24.9
VGI,2026-04-10,0.87,0.89,0.87,0.020000000000000018,2,2,0,58639854,0.88
WHA,2026-04-10,4.28,4.3,4.24,0.05999999999999961,3,1,2,33610666,4.28
WHAIR,2026-04-10,7.05,7.05,7.0,0.04999999999999982,1,0,1,229634,7.05
WHART,2026-04-10,10.4,10.5,10.3,0.1999999999999993,2,1,1,658895,10.4
WHAUP,2026-04-10,4.5,4.56,4.5,0.05999999999999961,3,3,0,1566119,4.56
WICE,2026-04-10,2.34,2.34,2.28,0.06000000000000005,3,0,3,140103,2.28
