id,name,full_name,sector,subsector,market,website,created_at,updated_at
271,LALIN,LALIN PROPERTY PUBLIC COMPANY LIMITED,Property & Construction,Property Development,sSET,www.lalinproperty.com,2018-04-22 04:29:37.769799,2020-07-06 13:23:59.390026
272,LANNA,THE LANNA RESOURCES PUBLIC COMPANY LIMITED,Resources,Energy & Utilities,sSET,www.lannar.com,2018-04-22 04:29:37.774696,2021-01-26 15:42:35.255808
274,LEE,LEE FEED MILL PUBLIC COMPANY LIMITED,Agro & Food Industry,Agribusiness,SET,www.leepattana.com,2018-04-22 04:29:37.786052,2018-04-22 04:29:37.786052
275,LH,LAND AND HOUSES PUBLIC COMPANY LIMITED,Property & Construction,Property Development,SET50 / SETHD,www.lh.co.th,2018-04-22 04:29:37.792072,2018-04-22 04:29:37.792072
276,LHFG,LH FINANCIAL GROUP PUBLIC COMPANY LIMITED,Financials,Banking,SET,https://www.lhfg.co.th,2018-04-22 04:29:37.796652,2020-07-06 13:23:59.405619
278,LHK,LOHAKIT METAL PUBLIC COMPANY LIMITED,Industrials,Steel and Metal Products,SET,www.lohakit.co.th,2018-04-22 04:29:37.808356,2021-08-22 18:22:07.445995
280,LHSC,LH SHOPPING CENTERS LEASEHOLD REAL ESTATE INVESTMENT TRUST,Property & Construction,Property Fund & REITs,SET,www.lhfund.co.th,2018-04-22 04:29:37.820121,2018-04-22 04:29:37.820121
281,LIT,LEASE IT PUBLIC COMPANY LIMITED,Financials,Financials,mai,www.leaseit.co.th,2018-04-22 04:29:37.825133,2022-01-15 03:54:48.409504
283,LPH,LADPRAO GENERAL HOSPITAL PUBLIC COMPANY LIMITED,Services,Health Care Services,sSET,www.ladpraohospital.com,2018-04-22 04:29:37.836179,2018-04-22 04:29:37.836179
284,LPN,L.P.N. DEVELOPMENT PUBLIC COMPANY LIMITED,Property & Construction,Property Development,sSET / SETTHSI,www.lpn.co.th,2018-04-22 04:29:37.841676,2019-03-03 03:45:01.737500
286,LST,LAM SOON (THAILAND) PUBLIC COMPANY LIMITED,Agro & Food Industry,Food & Beverage,sSET,www.lamsoon.co.th,2018-04-22 04:29:37.853736,2022-01-15 03:54:48.413897
287,M,MK RESTAURANT GROUP PUBLIC COMPANY LIMITED,Agro & Food Industry,Food & Beverage,SETWB,www.mkrestaurant.com,2018-04-22 04:29:37.859727,2019-11-19 07:13:53.424235
290,MAJOR,MAJOR CINEPLEX GROUP PUBLIC COMPANY LIMITED,Services,Media & Publishing,SET100 / SETCLMV / SETTHSI,www.majorcineplex.com,2018-04-22 04:29:37.878778,2021-07-07 03:33:39.036917
291,CPAXT,SIAM MAKRO PUBLIC COMPANY LIMITED,Services,Commerce,SET,www.siammakro.co.th,2018-04-22 04:29:37.883792,2018-04-22 04:29:37.883792
297,MBK,MBK PUBLIC COMPANY LIMITED,Property & Construction,Property Development,SET,www.mbkgroup.co.th,2018-04-22 04:29:37.934298,2021-07-07 03:33:39.040922
298,MST,MAYBANK SECURITIES (THAILAND) PUBLIC COMPANY LIMITED,Financials,Finance & Securities,SET,www.maybank-ke.co.th,2018-04-22 04:29:37.940689,2022-01-15 03:54:48.420540
299,MC,MC GROUP PUBLIC COMPANY LIMITED,Services,Commerce,sSET,www.mcgroupnet.com,2018-04-22 04:29:37.946250,2018-07-04 15:30:19.407105
301,MCS,M.C.S.STEEL PUBLIC COMPANY LIMITED,Industrials,Steel and Metal Products,sSET,www.mcssteel.com,2018-04-22 04:29:37.957104,2021-08-22 18:22:07.463483
302,MDX,M.D.X. PUBLIC COMPANY LIMITED,Resources,Energy & Utilities,SET,www.mdx.co.th,2018-04-22 04:29:37.961816,2018-04-22 04:29:37.961816
303,MEGA,MEGA LIFESCIENCES PUBLIC COMPANY LIMITED,Services,Commerce,SET100 / SETCLMV / SETWB,www.megawecare.com,2018-04-22 04:29:37.967833,2019-11-19 07:13:53.499610
304,MFC,MFC ASSET MANAGEMENT PUBLIC COMPANY LIMITED,Financials,Finance & Securities,SET,www.mfcfund.com,2018-04-22 04:29:37.972847,2018-04-22 04:29:37.972847
305,MFEC,MFEC PUBLIC COMPANY LIMITED,Technology,Information & Communication Technology,sSET,www.mfec.co.th,2018-04-22 04:29:37.977694,2022-01-15 03:54:48.426612
309,MINT,MINOR INTERNATIONAL PUBLIC COMPANY LIMITED,Agro & Food Industry,Food & Beverage,SET50 / SETCLMV / SETTHSI / SETWB,www.minor.com,2018-04-22 04:29:38.000760,2019-11-19 07:13:53.531497
312,MJD,MAJOR DEVELOPMENT PUBLIC COMPANY LIMITED,Property & Construction,Property Development,SET,www.mjd.co.th,2018-04-22 04:29:38.017119,2019-11-19 07:13:53.543466
317,MODERN,MODERNFORM GROUP PUBLIC COMPANY LIMITED,Consumer Products,Home & Office Products,SET,www.modernform.com,2018-04-22 04:29:38.043968,2019-11-19 07:13:53.563440
321,MSC,METRO SYSTEMS CORPORATION PUBLIC COMPANY LIMITED,Technology,Information & Communication Technology,SET,www.metrosystems.co.th,2018-04-22 04:29:38.067058,2018-04-22 04:29:38.067058
322,MTI,MUANG THAI INSURANCE PUBLIC COMPANY LIMITED,Financials,Insurance,sSET,www.muangthaiinsurance.com,2018-04-22 04:29:38.072043,2022-01-15 03:54:48.430034
323,MTC,MUANGTHAI CAPITAL PUBLIC COMPANY LIMITED,Financials,Finance & Securities,SET50 / SETTHSI,www.muangthaicap.com,2018-04-22 04:29:38.077721,2020-07-06 13:23:59.514997
325,NCH,N. C. HOUSING PUBLIC COMPANY LIMITED,Property & Construction,Property Development,SET,www.ncgroup.co.th,2018-04-22 04:29:38.088754,2018-04-22 04:29:38.088754
335,NNCL,NAVANAKORN PUBLIC COMPANY LIMITED,Property & Construction,Property Development,sSET,www.navanakorn.co.th,2018-04-22 04:29:38.143565,2021-07-07 03:33:39.060965
336,NOBLE,NOBLE DEVELOPMENT PUBLIC COMPANY LIMITED,Property & Construction,Property Development,sSET,www.noblehome.com,2018-04-22 04:29:38.149607,2019-11-19 07:13:53.648184
340,NTV,NONTHAVEJ HOSPITAL PUBLIC COMPANY LIMITED,Services,Health Care Services,SET,www.nonthavej.co.th,2018-04-22 04:29:38.187968,2018-04-22 04:29:38.187968
344,NYT,NAMYONG TERMINAL PUBLIC COMPANY LIMITED,Services,Transportation & Logistics,sSET / SETTHSI,www.namyongterminal.com,2018-04-22 04:29:38.211400,2021-07-07 03:33:39.064953
347,ORI,ORIGIN PROPERTY PUBLIC COMPANY LIMITED,Property & Construction,Property Development,SET100 / SETHD / SETTHSI,www.origin.co.th,2018-04-22 04:29:38.228072,2022-01-15 03:54:48.440923
350,PAP,PACIFIC PIPE PUBLIC COMPANY LIMITED,Industrials,Steel and Metal Products,sSET,www.pacificpipe.co.th,2018-04-22 04:29:38.244115,2022-01-15 03:54:48.444070
352,PB,PRESIDENT BAKERY PUBLIC COMPANY LIMITED,Agro & Food Industry,Food & Beverage,SET,www.farmhouse.co.th,2018-04-22 04:29:38.256564,2018-04-22 04:29:38.256564
353,PCSGH,P.C.S. MACHINE GROUP HOLDING PUBLIC COMPANY LIMITED,Industrials,Automotive,SET,www.pcsgh.com,2018-04-22 04:29:38.262119,2019-11-19 07:13:53.692552
354,PDG,PRODIGY PUBLIC COMPANY LIMITED,Industrial,Industrial,mai,www.prodigy.co.th,2018-04-22 04:29:38.267606,2022-01-15 03:54:48.447488
355,BEYOND,BOUND AND BEYOND PUBLIC COMPANY LIMITED,Services,Tourism & Leisure,SET,www.boundandbeyond.co.th,2018-04-22 04:29:38.273639,2022-01-15 03:54:48.265041
356,PDJ,PRANDA JEWELRY PUBLIC COMPANY LIMITED,Consumer Products,Fashion,SET,www.pranda.com,2018-04-22 04:29:38.278503,2018-04-22 04:29:38.278503
358,PERM,PERMSIN STEEL WORKS PUBLIC COMPANY LIMITED,Industrials,Steel and Metal Products,SET,www.permsin.com,2018-04-22 04:29:38.289364,2021-08-22 18:22:07.493719
365,PL,PHATRA LEASING PUBLIC COMPANY LIMITED,Financials,Finance & Securities,SET,www.pl.co.th,2018-04-22 04:29:38.327641,2018-04-22 04:29:38.327641
366,PLANB,PLAN B MEDIA PUBLIC COMPANY LIMITED,Services,Media & Publishing,SET100 / SETTHSI,www.planbmedia.co.th,2018-04-22 04:29:38.334660,2022-01-15 03:54:48.453574
367,PLAT,THE PLATINUM GROUP PUBLIC COMPANY LIMITED,Property & Construction,Property Development,sSET,theplatinumgroup.co.th,2018-04-22 04:29:38.339706,2020-07-06 13:23:59.624679
368,PLE,POWER LINE ENGINEERING PUBLIC COMPANY LIMITED,Property & Construction,Construction Services,SET,www.ple.co.th,2018-04-22 04:29:38.344616,2018-04-22 04:29:38.344616
369,PM,PREMIER MARKETING PUBLIC COMPANY LIMITED,Agro & Food Industry,Food & Beverage,sSET / SETTHSI,www.premier-marketing.co.th,2018-04-22 04:29:38.351655,2021-07-07 03:33:39.083770
371,POPF,PRIME OFFICE LEASEHOLD PROPERTY FUND,Property & Construction,Property Fund & REITs,SET,www.scbam.com,2018-04-22 04:29:38.362694,2018-04-22 04:29:38.362694
372,PORT,SAHATHAI TERMINAL PUBLIC COMPANY LIMITED,Services,Transportation & Logistics,SET,sahathaiterminal.com/,2018-04-22 04:29:38.367680,2020-07-06 13:23:59.640273
377,PREB,PRE-BUILT PUBLIC COMPANY LIMITED,Property & Construction,Construction Services,SET,www.prebuilt.co.th,2018-04-22 04:29:38.396500,2020-07-06 13:23:59.655895
379,PRG,PRG CORPORATION PUBLIC COMPANY LIMITED,Agro & Food Industry,Food & Beverage,SET,www.patumrice.co.th,2018-04-22 04:29:38.407479,2021-07-07 03:33:39.089902
380,PRIN,PRINSIRI PUBLIC COMPANY LIMITED,Property & Construction,Property Development,SET,www.prinsiri.com,2018-04-22 04:29:38.412019,2018-04-22 04:29:38.412019
382,PRM,PRIMA MARINE PUBLIC COMPANY LIMITED,Services,Transportation & Logistics,sSET,www.primamarine.co.th,2018-04-22 04:29:38.423501,2022-01-15 03:54:48.460410
383,PSH,PRUKSA HOLDING PUBLIC COMPANY LIMITED,Property & Construction,Property Development,SETTHSI,www.psh.co.th,2018-04-22 04:29:38.428805,2021-01-26 15:42:35.367755
387,PTG,PTG ENERGY PUBLIC COMPANY LIMITED,Resources,Energy & Utilities,SET100 / SETHD / SETTHSI,www.ptgenergy.co.th,2018-04-22 04:29:38.474708,2022-01-15 03:54:48.464340
388,PTL,POLYPLEX (THAILAND) PUBLIC COMPANY LIMITED,Industrials,Packaging,SET,www.polyplexthailand.com,2018-04-22 04:29:38.479900,2022-01-15 03:54:48.465840
389,PTT,PTT PUBLIC COMPANY LIMITED,Resources,Energy & Utilities,SET50 / SETCLMV / SETHD / SETTHSI,www.pttplc.com,2018-04-22 04:29:38.484745,2019-11-19 07:13:53.785316
390,PTTEP,PTT EXPLORATION AND PRODUCTION PUBLIC COMPANY LIMITED,Resources,Energy & Utilities,SET50 / SETCLMV / SETHD / SETTHSI,www.pttep.com,2018-04-22 04:29:38.490763,2020-07-06 13:23:59.702758
391,PTTGC,PTT GLOBAL CHEMICAL PUBLIC COMPANY LIMITED,Industrials,Petrochemicals & Chemicals,SET50 / SETCLMV / SETTHSI,www.pttgcgroup.com,2018-04-22 04:29:38.496779,2021-07-07 03:33:39.100623
392,PYLON,PYLON PUBLIC COMPANY LIMITED,Property & Construction,Construction Services,sSET,www.pylon.co.th,2018-04-22 04:29:38.503298,2018-04-22 04:29:38.503298
393,Q-CON,QUALITY CONSTRUCTION PRODUCTS PUBLIC COMPANY LIMITED,Property & Construction,Construction Materials,SET,www.qcon.co.th,2018-04-22 04:29:38.509049,2018-04-22 04:29:38.509049
394,QH,QUALITY HOUSES PUBLIC COMPANY LIMITED,Property & Construction,Property Development,SET100 / SETHD,www.qh.co.th,2018-04-22 04:29:38.514497,2018-04-22 04:29:38.514497
398,QTC,QTC ENERGY PUBLIC COMPANY LIMITED,Resources,Energy & Utilities,SET,www.qtc-energy.com,2018-04-22 04:29:38.536692,2021-08-22 18:37:24.005748
399,RATCH,RATCH GROUP PUBLIC COMPANY LIMITED,Resources,Energy & Utilities,SET100 / SETCLMV / SETHD / SETTHSI,www.ratch.co.th,2018-04-22 04:29:38.543567,2021-07-07 03:33:39.107839
401,RCL,REGIONAL CONTAINER LINES PUBLIC COMPANY LIMITED,Services,Transportation & Logistics,SET100 / SETCLMV,www.rclgroup.com,2018-04-22 04:29:38.554599,2022-01-15 03:54:48.472788
403,RICHY,RICHY PLACE 2002 PUBLIC COMPANY LIMITED,Property & Construction,Property Development,SET,www.richy.co.th,2018-04-22 04:29:38.565173,2019-11-19 07:13:53.826366
404,RJH,RAJTHANEE HOSPITAL PUBLIC COMPANY LIMITED,Services,Health Care Services,sSET,www.rajthanee.com,2018-04-22 04:29:38.571225,2018-04-22 04:29:38.571225
409,ROJNA,ROJANA INDUSTRIAL PARK PUBLIC COMPANY LIMITED,Property & Construction,Property Development,sSET,www.rojana.com,2018-04-22 04:29:38.599415,2018-04-22 04:29:38.599415
411,RPC,RPCG PUBLIC COMPANY LIMITED,Resources,Energy & Utilities,SET,www.rpcthai.com,2018-04-22 04:29:38.610974,2018-04-22 04:29:38.610974
413,RS,RS PUBLIC COMPANY LIMITED,Services,Commerce,SET / SETTHSI,www.rs.co.th,2018-04-22 04:29:38.621317,2022-01-15 03:54:48.478292
414,RSP,RICH SPORT PUBLIC COMPANY LIMITED,Services,Commerce,SET,www.richsport.co.th,2018-04-22 04:29:38.627306,2019-03-03 03:45:02.095273
416,S,SINGHA ESTATE PUBLIC COMPANY LIMITED,Property & Construction,Property Development,sSET / SETTHSI,www.singhaestate.co.th,2018-04-22 04:29:38.637136,2020-07-06 13:23:59.765244
418,S11,S 11 GROUP PUBLIC COMPANY LIMITED,Financials,Finance & Securities,sSET,www.sgroup.co.th,2018-04-22 04:29:38.648991,2020-07-06 13:23:59.765244
419,SABINA,SABINA PUBLIC COMPANY LIMITED,Consumer Products,Fashion,sSET,www.sabina.co.th,2018-04-22 04:29:38.655045,2020-07-06 13:23:59.780865
422,SAMART,SAMART CORPORATION PUBLIC COMPANY LIMITED,Technology,Information & Communication Technology,sSET / SETCLMV,www.samartcorp.com,2018-04-22 04:29:38.673056,2018-07-04 15:30:19.724188
424,SAMTEL,SAMART TELCOMS PUBLIC COMPANY LIMITED,Technology,Information & Communication Technology,sSET,www.samtel.com,2018-04-22 04:29:38.683642,2020-07-06 13:23:59.796486
426,SAPPE,SAPPE PUBLIC COMPANY LIMITED,Agro & Food Industry,Food & Beverage,sSET,www.sappe.com,2018-04-22 04:29:38.694179,2018-04-22 04:29:38.694179
427,SAT,SOMBOON ADVANCE TECHNOLOGY PUBLIC COMPANY LIMITED,Industrials,Automotive,sSET / SETTHSI,www.satpcl.co.th,2018-04-22 04:29:38.734905,2021-01-26 15:42:35.414369
428,SAUCE,THAITHEPAROS PUBLIC COMPANY LIMITED,Agro & Food Industry,Food & Beverage,SET,www.gmsauce.com,2018-04-22 04:29:38.740250,2018-04-22 04:29:38.740250
429,SAWAD,SRISAWAD CORPORATION PUBLIC COMPANY LIMITED,Financials,Finance & Securities,SET50,www.meebaanmeerod.com,2018-04-22 04:29:38.745265,2019-11-19 07:13:53.898916
431,SC,SC ASSET CORPORATION PUBLIC COMPANY LIMITED,Property & Construction,Property Development,sSET / SETTHSI,www.scasset.com,2018-04-22 04:29:38.757367,2018-07-04 15:30:19.772060
432,SCB,THE SIAM COMMERCIAL BANK PUBLIC COMPANY LIMITED,Financials,Banking,SET50 / SETCLMV / SETTHSI,www.scb.co.th,2018-04-22 04:29:38.762344,2022-01-15 03:54:48.490384
433,SCC,THE SIAM CEMENT PUBLIC COMPANY LIMITED,Property & Construction,Construction Materials,SET50 / SETCLMV / SETHD / SETTHSI,www.scg.com,2018-04-22 04:29:38.768905,2019-11-19 07:13:53.911910
434,SCCC,SIAM CITY CEMENT PUBLIC COMPANY LIMITED,Property & Construction,Construction Materials,SETCLMV / SETTHSI,www.siamcitycement.com,2018-04-22 04:29:38.773956,2021-01-26 15:42:35.424223
437,SCN,SCAN INTER PUBLIC COMPANY LIMITED,Resources,Energy & Utilities,SET,www.scan-inter.com,2018-04-22 04:29:38.790758,2020-07-06 13:23:59.827729
438,SCP,SOUTHERN CONCRETE PILE PUBLIC COMPANY LIMITED,Property & Construction,Construction Materials,SET,www.scp.co.th,2018-04-22 04:29:38.796075,2018-04-22 04:29:38.796075
440,SEAFCO,SEAFCO PUBLIC COMPANY LIMITED,Property & Construction,Construction Services,sSET,seafco.co.th,2018-04-22 04:29:38.807707,2020-07-06 13:23:59.843350
443,SENA,SENADEVELOPMENT PUBLIC COMPANY LIMITED,Property & Construction,Property Development,sSET,www.sena.co.th,2018-04-22 04:29:38.825191,2018-04-22 04:29:38.825191
447,SGP,SIAMGAS AND PETROCHEMICALS PUBLIC COMPANY LIMITED,Resources,Energy & Utilities,SET,www.siamgas.com,2018-04-22 04:29:38.848104,2021-01-26 15:42:35.441326
448,SHANG,SHANGRI-LA HOTEL PUBLIC COMPANY LIMITED,Services,Tourism & Leisure,SET,www.shangri-la.com,2018-04-22 04:29:38.854105,2018-04-22 04:29:38.854105
450,SIAM,SIAM STEEL INTERNATIONAL PUBLIC COMPANY LIMITED,Consumer Products,Home & Office Products,SET,www.siamsteel.com,2018-04-22 04:29:38.864048,2018-04-22 04:29:38.864048
452,SINGER,SINGER THAILAND PUBLIC COMPANY LIMITED,Services,Commerce,SET100,www.singerthai.co.th,2018-04-22 04:29:38.875668,2021-07-07 03:33:39.150064
453,SIRI,SANSIRI PUBLIC COMPANY LIMITED,Property & Construction,Property Development,SET / SETTHSI,www.sansiri.com,2018-04-22 04:29:38.881683,2022-01-15 03:54:48.501538
455,SIS,SIS DISTRIBUTION (THAILAND) PUBLIC COMPANY LIMITED,Technology,Information & Communication Technology,sSET,www.sisthai.com,2018-04-22 04:29:38.892999,2021-01-26 15:42:35.450295
457,SKE,SAKOL ENERGY PUBLIC COMPANY LIMITED,Resources,Energy & Utilities,SET,www.sakolenergy.com,2018-04-22 04:29:38.903435,2018-04-22 04:29:38.903435
458,SKN,S.KIJCHAI ENTERPRISE PUBLIC COMPANY LIMITED,Property & Construction,Construction Materials,sSET,www.skn.co.th,2018-04-22 04:29:38.908486,2021-07-07 03:33:39.156823
459,SKR,SIKARIN PUBLIC COMPANY LIMITED,Services,Health Care Services,SET,www.sikarin.com,2018-04-22 04:29:38.914331,2019-03-03 03:45:02.230405
461,SMART,SMART CONCRETE PUBLIC COMPANY LIMITED,Property & Construction,Property & Construction,mai,www.smartblock.co.th,2018-04-22 04:29:38.925228,2022-01-15 03:54:48.508819
463,SMPC,SAHAMITR PRESSURE CONTAINER PUBLIC COMPANY LIMITED,Industrials,Packaging,sSET,www.smpcplc.com,2018-04-22 04:29:38.936243,2020-07-06 13:23:59.905835
464,SMT,STARS MICROELECTRONICS (THAILAND) PUBLIC COMPANY LIMITED,Technology,Electronic Components,sSET,www.starsmicro.com,2018-04-22 04:29:38.941806,2021-07-07 03:33:39.162836
465,SNC,SNC FORMER PUBLIC COMPANY LIMITED,Industrials,Industrial Materials & Machinery,sSET / SETTHSI,www.sncformer.com,2018-04-22 04:29:38.947499,2022-01-15 03:54:48.512177
467,SORKON,S. KHONKAEN FOODS PUBLIC COMPANY LIMITED,Agro & Food Industry,Food & Beverage,SET,www.sorkon.co.th,2018-04-22 04:29:38.960278,2018-04-22 04:29:38.960278
468,SPA,SIAM WELLNESS GROUP PUBLIC COMPANY LIMITED,Services,,mai,www.siamwellnessgroup.com,2018-04-22 04:29:38.965292,2018-04-22 04:29:38.965292
470,SPALI,SUPALAI PUBLIC COMPANY LIMITED,Property & Construction,Property Development,SET100 / SETHD,www.supalai.com,2018-04-22 04:29:38.976767,2022-01-15 03:54:48.514613
471,SPC,SAHA PATHANAPIBUL PUBLIC COMPANY LIMITED,Services,Commerce,SET,www.sahapat.co.th,2018-04-22 04:29:38.982191,2018-04-22 04:29:38.982191
472,SPCG,SPCG PUBLIC COMPANY LIMITED,Resources,Energy & Utilities,SET,www.spcg.co.th,2018-04-22 04:29:38.988163,2018-04-22 04:29:38.988163
474,SPG,THE SIAM PAN GROUP PUBLIC COMPANY LIMITED,Industrials,Automotive,SET,www.siampangroup.com,2018-04-22 04:29:38.999096,2018-04-22 04:29:38.999096
475,SPI,SAHA PATHANA INTER-HOLDING PUBLIC COMPANY LIMITED,Services,Commerce,SET,www.spi.co.th,2018-04-22 04:29:39.005614,2018-04-22 04:29:39.005614
478,SPRC,STAR PETROLEUM REFINING PUBLIC COMPANY LIMITED,Resources,Energy & Utilities,SET100 / SETCLMV,www.sprc.co.th,2018-04-22 04:29:39.021976,2020-07-06 13:23:59.952699
480,SQ,SAHAKOL EQUIPMENT PUBLIC COMPANY LIMITED,Property & Construction,Construction Services,SET,www.sahakol.com,2018-04-22 04:29:39.033896,2019-03-03 03:45:02.323044
482,SRICHA,SRIRACHA CONSTRUCTION PUBLIC COMPANY LIMITED,Property & Construction,Construction Services,sSET,www.sricha.com,2018-04-22 04:29:39.044917,2021-01-26 15:42:35.482444
484,SSC,SERMSUK PUBLIC COMPANY LIMITED,Agro & Food Industry,Food & Beverage,SET,www.sermsukplc.com,2018-04-22 04:29:39.055992,2018-04-22 04:29:39.055992
486,SSP,SERMSANG POWER CORPORATION PUBLIC COMPANY LIMITED,Resources,Energy & Utilities,sSET / SETCLMV,www.sermsang.com,2018-04-22 04:29:39.066999,2020-07-06 13:23:59.983943
487,SSSC,SIAM STEEL SERVICE CENTER PUBLIC COMPANY LIMITED,Industrials,Steel and Metal Products,SET,www.ssscth.com,2018-04-22 04:29:39.073013,2021-08-22 18:22:07.582342
489,STA,SRI TRANG AGRO-INDUSTRY PUBLIC COMPANY LIMITED,Agro & Food Industry,Agribusiness,SET100 / SETTHSI / SETWB,www.sritranggroup.com,2018-04-22 04:29:39.085589,2022-01-15 03:54:48.525517
490,STANLY,THAI STANLEY ELECTRIC PUBLIC COMPANY LIMITED,Industrials,Automotive,sSET,www.thaistanley.com,2018-04-22 04:29:39.090631,2021-01-26 15:42:35.490143
492,STEC,"SINO-THAI ENGINEERING AND CONSTRUCTION PUBLIC CO.,LTD.",Property & Construction,Construction Services,SET100,www.stecon.co.th,2018-04-22 04:29:39.101539,2018-04-22 04:29:39.101539
494,SUC,SAHA-UNION PUBLIC COMPANY LIMITED,Consumer Products,Fashion,SET,www.sahaunion.co.th,2018-04-22 04:29:39.113010,2018-04-22 04:29:39.113010
495,SUN,SUNSWEET PUBLIC COMPANY LIMITED,Agro & Food Industry,Food & Beverage,SET,www.sunsweetthai.com,2018-04-22 04:29:39.117873,2021-07-07 03:33:39.192235
496,SUPER,SUPER ENERGY CORPORATION PUBLIC COMPANY LIMITED,Resources,Energy & Utilities,SET100 / SETCLMV,www.supercorp.co.th,2018-04-22 04:29:39.124075,2020-07-06 13:24:00.015185
497,SUSCO,SUSCO PUBLIC COMPANY LIMITED,Resources,Energy & Utilities,sSET,www.susco.co.th,2018-04-22 04:29:39.129115,2021-01-26 15:42:35.503227
498,SUTHA,GOLDEN LIME PUBLIC COMPANY LIMITED,Industrials,Petrochemicals & Chemicals,SET,www.goldenlime.co.th,2018-04-22 04:29:39.135791,2018-04-22 04:29:39.135791
499,SVH,SAMITIVEJ PUBLIC COMPANY LIMITED,Services,Health Care Services,SET,www.samitivejhospitals.com,2018-04-22 04:29:39.141808,2021-07-07 03:33:39.198369
500,SVI,SVI PUBLIC COMPANY LIMITED,Technology,Electronic Components,SET,www.svi.co.th,2018-04-22 04:29:39.148417,2020-07-06 13:24:00.030807
501,SVOA,SVOA PUBLIC COMPANY LIMITED,Technology,Information & Communication Technology,SET,www.svoa.co.th,2018-04-22 04:29:39.154234,2018-04-22 04:29:39.154234
504,SYNEX,SYNNEX (THAILAND) PUBLIC COMPANY LIMITED,Technology,Information & Communication Technology,SET100 / SETTHSI,www.synnex.co.th,2018-04-22 04:29:39.170664,2021-07-07 03:33:39.202279
505,SYNTEC,SYNTEC CONSTRUCTION PUBLIC COMPANY LIMITED,Property & Construction,Construction Services,sSET,www.synteccon.com,2018-04-22 04:29:39.176023,2021-07-07 03:33:39.204010
507,TACC,T.A.C. CONSUMER PUBLIC COMPANY LIMITED,Agro & Food Industry,Agro & Food Industry,mai,www.tacconsumer.com,2018-04-22 04:29:39.185755,2022-01-15 03:54:48.539868
508,TAE,THAI AGRO ENERGY PUBLIC COMPANY LIMITED,Resources,Energy & Utilities,SET,www.thaiagroenergy.com,2018-04-22 04:29:39.191778,2021-01-26 15:42:35.514613
511,TASCO,TIPCO ASPHALT PUBLIC COMPANY LIMITED,Property & Construction,Construction Materials,SET100 / SETCLMV / SETHD / SETTHSI,www.tipcoasphalt.com,2018-04-22 04:29:39.209821,2020-07-06 13:24:00.077671
512,TCAP,THANACHART CAPITAL PUBLIC COMPANY LIMITED,Financials,Banking,SET100 / SETHD,www.thanachart.co.th,2018-04-22 04:29:39.215046,2021-01-26 15:42:35.519397
515,TCCC,THAI CENTRAL CHEMICAL PUBLIC COMPANY LIMITED,Industrials,Petrochemicals & Chemicals,SET,www.tcccthai.com,2018-04-22 04:29:39.231598,2018-04-22 04:29:39.231598
