id,name,year,quarter,q_amt,y_amt,aq_amt,ay_amt,q_eps,y_eps,aq_eps,ay_eps,ticker_id,publish_date
16877,KYE,2019,2,141678,26063,141843,58302,7.16,1.18,7.16,2.65,262,2019-11-15
16878,LHK,2019,2,22602,37304,40132,80618,0.06,0.1,0.1,0.21,270,2019-11-15
16879,PTL,2019,2,739408,553193,1375381,1090213,0.822,0.615,1.528,1.211,382,2019-11-15
16880,STANLY,2019,2,599476,504685,933527,886668,7.82,6.59,12.18,11.57,482,2019-11-15
16881,LPF,2019,2,951647,692125,1551212,1290049,0.4072,0.2961,0.6637,0.5519,724,2019-11-15
16882,TMW,2019,2,61041,109685,112692,195681,1.53,2.75,2.82,4.9,546,2019-11-15
16883,TR,2019,2,-92476,426497,-330974,1115552,-0.46,2.12,-1.64,5.53,564,2019-11-15
16884,VGI,2019,2,355264,260163,659269,521489,0.0415,0.0307,0.077,0.0664,609,2019-11-15
16889,CHG,2019,3,268787,150811,570907,522252,0.0244,0.0137,0.0519,0.0475,98,2019-11-15
16890,EGATIF,2019,3,309097,898057,887580,1223397,0.1482,0.4306,0.4256,0.5866,156,2019-11-15
16894,KSL,2019,3,216713,-94884,725276,733876,0.049,-0.022,0.164,0.166,257,2019-11-15
16896,PDG,2019,3,17084,10818,56865,41783,0.06,0.04,0.21,0.15,347,2019-11-15
16898,PTG,2019,3,256584,1980,1204218,448245,0.15,0.0,0.72,0.27,381,2019-11-15
16906,STEC,2019,3,272151,381634,883308,978945,0.18,0.25,0.58,0.64,484,2019-11-15
16917,GVREIT,2019,4,311230,495727,888301,1059228,0.382,0.6084,1.0902,1.3,654,2019-11-27
16918,AOT,2019,4,5121180,5247322,25026369,25170761,0.36,0.37,1.75,1.76,24,2019-11-27
16925,KSL,2019,4,96305,114179,821581,848055,0.022,0.026,0.186,0.192,257,2019-12-26
16927,AEONTS,2019,3,990769,900682,2919643,2689943,3.96,3.6,11.68,10.76,7,2020-01-08
16928,LPF,2019,3,576119,570953,2127331,1861002,0.2465,0.2443,0.9102,0.7962,724,2020-01-13
16929,TISCO,2019,4,1864736,1725586,7270228,7015685,2.33,2.15,9.08,8.76,531,2020-01-14
16930,KTC,2019,4,1319189,1228573,5524072,5139589,0.51,0.47,2.14,1.99,259,2020-01-15
16931,SCB,2019,4,5505884,7083602,40436350,40067556,1.62,2.09,11.9,11.79,426,2020-01-17
16932,KKP,2019,4,1679828,1427013,5988444,6041983,1.98,1.69,7.07,7.14,255,2020-01-17
16934,THANI,2019,4,481655,454862,1963564,1640707,0.13,0.12,0.52,0.43,522,2020-01-20
16936,TTB,2019,4,1615140,1701045,7222478,11601235,0.0206,0.0396,0.1485,0.2646,541,2020-01-20
16937,KTB,2019,4,7458714,6158584,29284042,28491290,0.53,0.44,2.09,2.04,258,2020-01-21
16938,BBL,2019,4,8002381,8101175,35816094,35329972,4.19,4.25,18.76,18.51,50,2020-01-21
16940,KBANK,2019,4,8802140,7032964,38726742,38459116,3.68,2.94,16.18,16.07,245,2020-01-21
16943,MST,2019,4,105706,75032,254745,391293,0.19,0.14,0.45,0.69,290,2020-01-28
16944,SCC,2019,4,7104339,10467698,32014283,44748337,5.92,8.72,26.68,37.29,427,2020-01-29
16945,PTTEP,2019,4,11620358,8834123,48802538,36206290,2.69,2.12,11.72,8.69,384,2020-01-30
16947,STANLY,2019,3,461694,549516,1395220,1436184,6.03,7.17,18.21,18.74,482,2020-01-30
16948,ASP,2019,4,82196,26172,357936,434200,0.04,0.02,0.17,0.21,40,2020-01-31
16953,MC,2020,1,64304,94019,64304,94019,0.08,0.12,0.08,0.12,291,2019-11-15
16954,MC,2020,2,227069,189725,291372,283744,0.29,0.24,0.372,0.36,291,2020-02-06
16955,ADVANC,2019,4,7064938,6839299,31189571,29682178,2.380000000000001,2.3000000000000007,10.49,9.98,6,2020-02-06
16957,TPIPP,2019,4,1274539,3698959,4606808,3698959,0.15100000000000002,0.44,0.5479999999999999,0.44,560,2020-02-06
16958,INTUCH,2019,4,1890199,1847101,11083014,11490679,0.5899999999999999,0.5700000000000003,3.46,3.58,224,2020-02-07
16959,KCE,2019,4,251790,355544,934492,2014872,0.22000000000000008,0.31000000000000005,0.8,1.72,249,2020-02-11
16963,EPG,2019,3,213934,225201,757357,792321,0.076,0.08,0.27,0.28300000000000003,162,2020-02-11
16964,PTL,2019,3,412707,559545,1788088,1649758,0.45899999999999996,0.622,1.9869999999999999,1.8330000000000002,382,2020-02-11
16966,GPSC,2019,4,1144567,486005,4060797,3359187,0.30000000000000004,0.3200000000000003,2.25,2.24,197,2020-02-12
16967,IRPC,2019,4,-513159,-1626715,-1174044,7734992,-0.03,-0.08000000000000003,-0.06,0.38,227,2020-02-12
16972,VGI,2019,3,400626,309398,1059895,830887,0.0465,0.0362,0.1236,0.1027,609,2020-02-12
16973,KYE,2019,3,155712,40328,297555,98630,7.86,1.98,15.03,4.6,262,2020-02-12
16974,AOT,2020,1,7334715,6375629,7334715,6375629,0.51,0.45,0.51,0.45,24,2020-02-12
16978,TFFIF,2020,1,457577,318828,457577,318828,0.1,0.07,0.1,0.07,686,2020-02-13
16979,IMPACT,2019,3,544514,412348,1133252,1107795,0.3673,0.2781,0.7644,0.7472,222,2020-02-13
16980,TMW,2019,3,93795,102132,206487,297813,2.35,2.56,5.18,7.46,546,2020-02-13
16981,AIT,2019,4,132834,35498,392093,236834,0.12799999999999997,0.03399999999999999,0.38,0.22999999999999998,11,2020-02-13
16983,LPN,2019,4,613645,527379,1256037,1367270,0.42,0.3600000000000001,0.86,0.93,276,2020-02-13
16990,SVI,2019,4,28467,209776,371690,802856,0.01100000000000001,0.09799999999999998,0.17,0.37,491,2020-02-13
16991,BTSGIF,2019,3,1048707,197033,2945078,2545563,0.1812,0.034,0.5089,0.4398,84,2020-02-14
16992,GVREIT,2020,1,192678,191183,192678,191183,0.2365,0.2346,0.2365,0.2346,654,2020-02-14
16994,BLAND,2019,3,368517,276459,529963,602582,0.021,0.016,0.031,0.033,71,2020-02-14
16995,BTS,2019,3,2459602,1188734,4630986,2245723,0.191,0.1,0.37200000000000005,0.19,83,2020-02-14
17000,TASCO,2019,4,640635,132932,3123280,564466,0.4039999999999999,0.08399999999999996,1.98,0.36,502,2020-01-14
17001,TOP,2019,4,1984069,-4811959,6276682,10149038,0.98,-2.3600000000000003,3.08,4.97,555,2020-01-14
17005,DELTA,2019,4,382925,1007713,2959960,5137029,0.3000000000000003,0.81,2.37,4.12,138,2020-02-17
17007,PTTGC,2019,4,373822,4061451,11682080,40069490,0.08000000000000007,0.9000000000000004,2.59,8.89,385,2020-02-17
17009,SIS,2019,4,134976,148565,423390,467856,0.39,0.4300000000000001,1.21,1.34,449,2020-02-17
17012,TU,2019,4,1057352,1067156,3815877,3256211,0.22000000000000008,0.22000000000000006,0.8,0.68,582,2020-02-17
17014,WHAIR,2019,4,129891,138346,756360,650124,0.18490000000000006,0.1969,1.0765,0.9253,211,2020-02-18
17016,MAJOR,2019,4,264418,259085,1170028,1283589,0.30000000000000004,0.28,1.31,1.43,282,2020-02-18
17017,CPAXT,2019,4,2059065,1844079,6244592,5941992,0.4300000000000001,0.39,1.3,1.24,283,2020-02-18
17018,MTC,2019,4,1130924,1002313,4237469,3713385,0.53,0.47,2.0,1.75,315,2020-02-18
17022,SGP,2019,4,1138786,-733635,1359917,871184,0.62,-0.4,0.74,0.47,441,2020-02-18
17023,SNC,2019,4,38021,72498,722110,430696,0.1299999999999999,0.26,2.51,1.5,457,2020-02-18
17024,SYNEX,2019,4,127292,189664,523933,721491,0.15000000000000002,0.25,0.64,0.94,495,2020-02-18
17029,BCPG,2019,4,444835,309817,1801424,2219228,0.22,0.15000000000000013,0.9,1.11,53,2020-02-19
17031,CPALL,2019,4,6167451,5551853,22343085,20929650,0.6599999999999999,0.5900000000000003,2.38,2.22,116,2020-02-19
17033,GC,2019,4,28464,19629,114790,85845,0.13999999999999996,0.09999999999999998,0.57,0.43,183,2020-02-19
17037,KGI,2019,4,233091,315339,970796,1083374,0.12,0.15000000000000002,0.49,0.54,252,2020-02-19
17042,PDG,2019,4,9013,15023,65878,56806,0.03,0.06,0.24,0.21,347,2020-02-19
17043,RATCH,2019,4,904870,648612,5963281,5587602,0.6200000000000001,0.44,4.11,3.85,394,2020-02-19
17045,SC,2019,4,987707,696549,2026424,1799878,0.2363,0.16659999999999994,0.4848,0.4306,425,2020-02-19
17052,COM7,2019,4,385055,264493,1216323,891063,0.32,0.22,1.01,0.74,114,2020-02-20
17055,BCP,2019,4,619697,-1546454,1731572,2462881,0.3699999999999999,-1.12,1.18,1.79,52,2020-02-20
17058,CBG,2019,4,802836,512856,2506461,1158572,0.8099999999999998,0.5099999999999999,2.51,1.16,87,2020-02-20
17059,DOHOME,2019,4,152364,48393,725511,434447,0.08000000000000003,0.029999999999999968,0.46,0.31,701,2020-02-20
17060,EGCO,2019,4,2538853,-680941,13059236,21072883,4.829999999999998,-1.2899999999999991,24.81,40.03,157,2020-02-20
17061,FSMART,2019,4,145692,142278,584226,583105,0.18999999999999995,0.17999999999999994,0.75,0.74,178,2020-02-20
17068,PSH,2019,4,1825136,2005546,5358812,6022370,0.8400000000000001,0.91,2.45,2.75,377,2020-02-20
17069,PTT,2019,4,17445906,19501548,92950604,119647247,0.5900000000000003,0.6700000000000004,3.2,4.15,383,2020-02-20
17072,SAT,2019,4,230644,254936,894640,915597,0.4999999999999998,0.5999999999999999,2.11,2.15,421,2020-02-20
17073,SCCC,2019,4,479254,280244,3156985,3021825,1.5999999999999996,0.9400000000000012,10.59,10.14,428,2020-02-20
17078,TKS,2019,4,62111,-154396,386050,302851,0.11,-0.44999999999999984,0.84,0.68,534,2020-02-20
17084,ASK,2019,4,240759,217078,869534,811289,0.6800000000000002,0.6200000000000001,2.47,2.31,38,2020-02-21
17086,BANPU,2019,4,-1449000,1486447,-552864,6693731,-0.281,0.28800000000000003,-0.107,1.297,47,2020-02-21
17087,BEC,2019,4,-259104,-259919,-397166,-330178,-0.13,-0.13,-0.2,-0.17,56,2020-02-21
17089,BPP,2019,4,-368722,516668,2968932,3812668,-0.12100000000000012,0.16999999999999993,0.973,1.25,74,2020-02-21
17090,CPF,2019,4,4010422,1676958,18455806,15531470,0.4700000000000002,0.18000000000000016,2.18,1.82,117,2020-02-21
17091,CPN,2019,4,3670827,2529872,11738405,11215653,0.8200000000000001,0.56,2.62,2.5,121,2020-02-21
17092,CPTGF,2019,4,224929,199910,902125,866667,0.2325999999999999,0.17669999999999994,0.9329,0.8662,690,2020-02-21
17094,GULF,2019,4,904808,553277,4886564,3028135,0.08399999999999998,0.052000000000000005,0.458,0.284,653,2020-02-21
17101,RCL,2019,4,-168739,-29353,-491747,-357742,-0.2,-0.029999999999999968,-0.59,-0.43,396,2020-02-21
17106,SMPC,2019,4,78166,105534,375199,558418,0.1499999999999999,0.20000000000000007,0.7,1.05,455,2020-02-21
17107,SPRC,2019,4,-2974828,-3880784,-2808704,2263254,-0.6900000000000001,-0.8999999999999999,-0.65,0.52,470,2020-02-21
17110,UTP,2019,4,212937,197821,863127,777172,0.3300000000000001,0.30999999999999994,1.33,1.2,605,2020-02-21
17114,CPNREIT,2019,4,573944,850768,3322938,3830386,0.2575000000000001,0.3833,1.5,1.73,647,2020-02-24
17115,EA,2019,4,1749729,941286,6081619,5147542,0.47,0.20000000000000015,1.63,1.33,148,2020-02-24
17116,MEGA,2019,4,382283,407244,1138515,1206008,0.4400000000000001,0.4699999999999999,1.31,1.39,295,2020-02-24
17117,NER,2019,4,124084,198334,538880,486456,0.07999999999999996,0.15999999999999998,0.35,0.47,680,2020-02-24
17118,RJH,2019,4,45739,69891,359886,254537,0.27,0.23,1.32,0.85,399,2020-02-24
17119,ACE,2019,4,245323,117516,815306,546566,0.03,0.02,0.09,0.06,698,2020-02-24
17129,ESSO,2019,4,-1870205,-2695814,-3065703,2225164,-0.54,-0.7799999999999999,-0.89,0.64,165,2020-02-24
17130,HANA,2019,4,558469,646931,1804584,2375223,0.6900000000000002,0.8000000000000003,2.24,2.95,205,2020-02-24
17136,PCSGH,2019,4,13223,-167606,75925,358776,0.009000000000000001,-0.11,0.05,0.235,346,2020-02-24
17140,RBF,2019,4,99271,91808,352777,323752,0.04999999999999999,0.06,0.22,0.26,703,2020-02-24
17145,SENA,2019,4,498827,353134,890052,939610,0.3506,0.2545,0.6258,0.7015,437,2020-02-24
17160,BGRIM,2019,4,409467,130136,2331153,1862806,0.14,0.04999999999999993,0.88,0.71,59,2020-02-25
17161,CKP,2019,4,512408,121555,768902,599068,0.066,0.016,0.1,0.081,107,2020-02-25
17163,GFPT,2019,4,250493,243605,1195450,1037973,0.2,0.2,0.95,0.83,187,2020-02-25
17164,GUNKUL,2019,4,527285,354835,2147329,1085172,0.07,0.04,0.25,0.12,202,2020-02-25
17165,MCS,2019,4,220204,126783,608539,416932,0.47,0.27,1.28,0.91,293,2020-02-25
17166,TFG,2019,4,127866,8145,1439995,645457,0.030000000000000027,0.010000000000000007,0.27,0.13,513,2020-02-25
17167,TTW,2019,4,934417,674233,3127907,2841927,0.23,0.16999999999999993,0.78,0.71,581,2020-02-25
17168,AP,2019,4,881816,977198,3067513,3962804,0.28500000000000003,0.31100000000000005,0.98,1.26,25,2020-02-25
17169,ASIAN,2019,4,16880,96742,132697,362235,0.03,0.18000000000000005,0.24,0.67,36,2020-02-25
17178,FORTH,2019,4,68251,103574,331356,526148,0.07999999999999996,0.11000000000000004,0.35,0.55,176,2020-02-25
17182,ICHI,2019,4,83849,17596,407451,43841,0.06,0.009999999999999998,0.31,0.03,216,2020-02-25
17187,LIT,2019,4,421,34041,103098,148846,0.009999999999999952,0.16000000000000006,0.47,0.68,273,2020-02-25
17189,M,2019,4,655935,606369,2603590,2573533,0.7200000000000002,0.6499999999999999,2.83,2.79,279,2020-02-25
17196,PREB,2019,4,61414,52097,271795,384421,0.19899999999999995,0.16800000000000015,0.8809999999999999,1.245,372,2020-02-25
17197,PRM,2019,4,266197,153676,1023385,711821,0.11,0.060000000000000026,0.41,0.28,639,2020-02-25
17202,SAWAD,2019,4,1092586,830617,3756487,2768360,0.8300000000000001,0.6599999999999999,2.85,2.19,423,2020-02-25
17205,SPALI,2019,4,1839070,2176537,5402758,5770419,0.8600000000000001,1.0499999999999998,2.52,2.92,462,2020-02-25
17210,TIPH,2019,4,449823,283519,1863193,1531162,0.75,0.4699999999999998,3.11,2.55,529,2020-02-25
17211,TKN,2019,4,117816,24712,366238,459181,0.08000000000000003,0.020000000000000014,0.26,0.33,533,2020-02-25
17214,TTLPF,2019,4,77507,76385,332465,296625,0.4305999999999999,0.4242999999999999,1.847,1.6479,707,2020-02-25
17218,WHART,2019,4,410355,345802,1914591,1473008,0.08050000000000003,0.08120000000000005,0.7495,0.6551,622,2020-02-25
17219,WORK,2019,4,-31407,-77468,159500,345304,-0.07100000000000001,-0.17599999999999993,0.361,0.7829999999999999,628,2020-02-25
17228,BEM,2019,4,521321,483293,5434819,5317038,0.03999999999999998,0.029999999999999968,0.36,0.35,57,2020-02-26
17229,BH,2019,4,885855,972145,3747729,4151886,1.2099999999999995,1.34,5.14,5.7,61,2020-02-26
17230,BLA,2019,4,653973,987555,4385986,4969739,0.3839999999999999,0.5780000000000003,2.569,2.91,70,2020-02-26
17240,ECL,2019,4,37054,43807,130089,142264,0.0334,0.0364,0.1173,0.1315,153,2020-02-26
17244,IVL,2019,4,-1515588,2354718,5252109,26465403,-0.31000000000000005,0.3500000000000005,0.76,4.61,231,2020-02-26
17246,JMART,2019,4,153939,-136962,533849,-277061,0.16999999999999998,-0.151,0.589,-0.306,236,2020-02-26
17247,JMT,2019,4,198746,131255,681363,505516,0.23,0.12999999999999995,0.77,0.58,237,2020-02-26
17256,OSP,2019,4,822758,789028,3259009,3005343,0.27,0.2,1.08,1.48,681,2020-02-26
17258,PTG,2019,4,356458,176497,1560676,624742,0.21000000000000008,0.09999999999999998,0.93,0.37,381,2020-02-26
17260,QH,2019,4,675049,781201,2853861,3797855,0.07,0.06999999999999995,0.27,0.35,388,2020-02-26
17272,TOA,2019,4,508150,437639,2162476,1824882,0.2500000000000001,0.22,1.07,0.9,645,2020-02-26
17273,TPIPL,2019,4,259476,363036,1393525,323781,0.014,0.018000000000000002,0.073,0.016,559,2020-02-26
17279,BA,2019,4,482366,-414571,350834,249263,0.23,-0.2,0.17,0.12,45,2020-02-27
17280,DIF,2019,4,9178506,2499173,20992136,9854546,0.8633,0.2593,1.9745,1.0225,140,2020-02-27
17281,LH,2019,4,4145328,2271287,10024906,10475428,0.35,0.19000000000000009,0.84,0.88,267,2020-02-27
17282,NOBLE,2019,4,445876,513638,3071218,986978,0.3266666666666668,0.37333333333333335,2.2433333333333336,0.7200000000000001,328,2020-02-27
17283,ORI,2019,4,881935,938159,3027133,3337953,0.35967000000000005,0.3831999999999999,1.23557,1.3657,339,2020-02-27
17285,ROJNA,2019,4,161500,249399,1837975,671214,0.08000000000000007,0.12000000000000002,0.91,0.33,404,2020-02-27
17287,AIMIRT,2019,4,182036,31212,386346,290715,-0.06790000000000007,0.2014,0.9064,1.8756,669,2020-02-27
17289,ANAN,2019,4,118539,711087,704658,2419427,0.0010000000000000009,0.184,0.09,0.65,23,2020-02-27
17291,AWC,2019,4,482490,272638,1054229,468513,0.017,0.015,0.040999999999999995,0.031,699,2020-02-27
17294,BDMS,2019,4,2322569,1350080,15517170,9191463,0.15000000000000002,0.08999999999999997,0.99,0.59,54,2020-02-27
17295,BGC,2019,4,186602,154843,511616,496170,0.27,0.23,0.74,0.91,677,2020-02-27
17297,BJC,2019,4,2472710,2125797,7278382,6649971,0.6200000000000001,0.53,1.82,1.66,65,2020-02-27
17306,DCON,2019,4,26245,38748,131614,163105,0.0,0.009999999999999998,0.02,0.03,136,2020-02-27
17313,LALIN,2019,4,249277,201430,891512,777147,0.27,0.22,0.96,0.84,263,2020-02-27
17314,LANNA,2019,4,42431,-23857,420584,600679,0.08000000000000007,-0.05000000000000005,0.8,1.14,264,2020-02-27
17319,MINT,2019,4,3768441,563357,10697927,4507668,0.7498,0.07640000000000002,2.0371,0.9303,301,2020-02-27
17328,SAPPE,2019,4,49917,49709,403063,351551,0.16000000000000014,0.16999999999999993,1.32,1.16,420,2020-02-27
17331,SSP,2019,4,117196,104202,545677,482027,0.12999999999999995,0.11000000000000004,0.59,0.52,643,2020-02-27
17338,THG,2019,4,82423,21432,462387,347600,0.10300000000000004,0.025999999999999968,0.55,0.41,661,2020-02-27
17344,TQM,2019,4,150876,128127,507230,404266,0.25,0.27,0.845,0.885,688,2020-02-27
17347,TSE,2019,4,214667,-167416,774584,173954,0.11000000000000004,-0.09,0.4,0.09,573,2020-02-27
17357,3BBIF,2019,4,5796766,1269184,10716557,5099288,0.4451,0.2308,1.3396,0.9271,234,2020-02-04
17360,AMATA,2019,4,250358,116223,1742056,1018223,0.23,0.09999999999999998,1.63,0.95,21,2020-02-28
17365,BKIH,2019,4,581648,365692,2451281,2406808,5.460000000000001,3.4399999999999977,23.02,22.61,68,2020-02-28
17369,CENTEL,2019,4,470918,481092,1744243,2177612,0.3500000000000001,0.3500000000000001,1.29,1.61,92,2020-02-28
17370,CHG,2019,4,134329,111627,705236,633879,0.0121,0.010500000000000002,0.064,0.057999999999999996,98,2020-02-28
17373,CK,2019,4,256054,367700,1777782,2494309,0.15000000000000002,0.21,1.05,1.47,106,2020-02-28
17376,CPNCG,2019,4,115775,107328,433157,402056,0.2713000000000001,0.25160000000000005,1.0152,0.9424,122,2020-02-28
17390,HFT,2019,4,94763,65365,278837,223709,0.13999999999999996,0.10000000000000003,0.42,0.34,207,2020-02-28
17391,HTC,2019,4,28357,51160,440701,249066,0.14000000000000012,0.26,2.21,1.25,212,2020-02-28
17406,PLANB,2019,4,223071,169843,743195,636360,0.058,0.04799999999999999,0.196,0.18,358,2020-02-28
17408,POPF,2019,4,113919,82069,489996,526702,0.23650000000000004,0.17049999999999987,1.0174,1.0936,364,2020-02-28
17420,STA,2019,4,74001,139057,-148536,2064358,0.040000000000000015,0.09000000000000008,-0.1,1.34,481,2020-02-28
17422,STEC,2019,4,600328,637918,1483636,1616863,0.39,0.42,0.97,1.06,484,2020-02-28
17424,SUPER,2019,4,291298,177702,2137108,1045433,0.010599999999999998,0.006499999999999999,0.0781,0.0382,487,2020-02-28
17434,TTA,2019,4,176018,-40700,562594,210016,0.1,-0.020000000000000014,0.31,0.12,579,2020-02-28
17435,TVO,2019,4,395809,270590,1410529,1867437,0.49,0.3400000000000001,1.74,2.31,585,2020-02-28
17441,WHA,2019,4,1201123,1460839,3229254,2906810,0.08199999999999999,0.102,0.222,0.2029,619,2020-02-28
17442,WHAUP,2019,4,399254,608747,2137209,2251898,0.11000000000000004,0.15999999999999998,0.56,0.59,623,2020-02-28
17443,WICE,2019,4,13358,17238,61974,96193,0.03,0.03,0.1,0.15,624,2020-02-28
17444,TRUE,2019,4,210270,-2143126,5636733,7034590,0.01,-0.07,0.17,0.21,571,2020-02-28
17445,BCH,2019,4,240846,268394,1134907,1089465,0.1,0.11,0.46,0.44,51,2020-02-25
17459,SJWD,2019,4,118765,64036,362791,224519,0.121,0.063,0.36,0.22,242,2020-03-02
17476,SIRI,2019,4,1251434,703448,2392442,2045978,0.09000000000000001,0.05000000000000002,0.17,0.14,447,2020-03-02
17479,SPCG,2019,4,746517,721640,2669424,2613610,0.7700000000000002,0.7400000000000002,2.74,2.7,464,2020-03-02
17495,TSTH,2019,3,-63239,-178592,-51771,-71622,-0.01,-0.02,-0.01,-0.01,578,2020-01-21
17498,AH,2019,4,-741843,295324,-181108,1299159,-2.34,0.93,-0.57,4.1,9,2020-03-03
17504,BEAUTY,2019,4,65411,123841,232577,991593,0.02,0.04,0.08,0.33,55,2020-02-26
17511,DCC,2019,4,238213,225662,972791,978755,0.033,0.035,0.139,0.15,135,2020-02-18
17512,EGATIF,2019,4,128706,812413,1016286,2035810,0.0617,0.3896,0.4873,0.9762,156,2020-02-26
17517,GLOBAL,2019,4,593764,419057,2093471,2003039,0.1414,0.0997,0.4983,0.4767,193,2020-02-26
17519,HMPRO,2019,4,1747873,1685775,6176590,5612624,0.13,0.13,0.47,0.43,208,2020-02-26
17534,SINGER,2019,4,41599,17930,165894,-80766,0.1,0.07,0.46,-0.3,446,2020-02-21
17536,SPRIME,2019,4,126351,0,-102864,0,0.2828,0.0,-0.2302,0.0,705,2020-02-26
17538,SUPEREIF,2019,4,100497,0,118650,0,0.1951,0.0,0.2303,0.0,706,2020-02-20
17539,TCAP,2019,4,4419948,2019813,10807059,7839428,3.86,1.75,9.43,6.74,503,2020-02-25
17540,TFFIF,2019,4,8827340,-647,10054220,8001,1.9316,-0.0064,2.2,0.08,686,2019-11-18
17543,TMT,2019,4,20550,64022,229946,405883,0.02,0.08,0.26,0.47,545,2020-02-24
17547,VIBHA,2019,3,377847,221872,641431,611389,0.0286,0.0168,0.0486,0.0463,610,2019-11-21
17548,VIBHA,2019,4,167615,112283,809046,723672,0.0126,0.0085,0.0612,0.0548,610,2020-02-28
17552,KSL,2020,1,211959,92619,211959,92619,0.048,0.021,0.048,0.021,257,2020-03-17
17557,KTC,2020,1,1641140,1589420,1641140,1589420,0.64,0.62,0.64,0.62,259,2020-04-17
17562,KKP,2020,1,1484065,1228160,1484065,1228160,1.75,1.45,1.75,1.45,255,2020-04-20
17563,SCB,2020,1,9250999,9156503,9250999,9156503,2.72,2.69,2.72,2.69,426,2020-04-20
17564,TISCO,2020,1,1483990,1729598,1483990,1729598,1.85,2.16,1.85,2.16,531,2020-04-20
17565,TTB,2020,1,4163461,1578838,4163461,1578838,0.0432,0.036000000000000004,0.0432,0.036000000000000004,541,2020-04-20
17568,KBANK,2020,1,6581680,10044424,6581680,10044424,2.75,4.2,2.75,4.2,245,2020-04-21
17569,KTB,2020,1,6081664,7301082,6081664,7301082,0.44,0.52,0.44,0.52,258,2020-04-21
17570,BBL,2020,1,7670508,9028296,7670508,9028296,4.02,4.73,4.02,4.73,50,2020-04-21
17573,TSTH,2019,4,99649,-116559,47878,-188181,0.02,-0.01,0.01,-0.02,578,2020-04-22
17575,MST,2020,1,134675,32192,134675,32192,0.24,0.06,0.24,0.06,290,2020-04-24
17579,DELTA,2020,1,856489,1086064,856489,1086064,0.69,0.87,0.69,0.87,138,2020-04-24
17580,HMPRO,2020,1,1266522,1419841,1266522,1419841,0.1,0.11,0.1,0.11,208,2020-04-28
17581,AEONTS,2019,4,1055714,816544,3975357,3506487,4.2200000000000015,3.27,15.9,14.03,7,2020-04-28
17582,LPF,2019,4,574094,1220874,2701425,3081876,0.24559999999999996,0.5224,1.1558,1.3186,724,2020-04-28
17583,BH,2020,1,765200,1081397,765200,1081397,1.03,1.48,1.03,1.48,61,2020-04-29
17585,SCC,2020,1,6971201,11662390,6971201,11662390,5.81,9.72,5.81,9.72,427,2020-04-29
17586,ASP,2020,1,23596,118992,23596,118992,0.01,0.06,0.01,0.06,40,2020-04-30
17587,PTTEP,2020,1,8612482,12479161,8612482,12479161,2.14,3.03,2.14,3.03,384,2020-04-30
17588,DCC,2020,1,367268,306090,367268,306090,0.051,0.047,0.051,0.047,135,2020-05-05
17592,TU,2020,1,1016223,1273394,1016223,1273394,0.2,0.27,0.2,0.27,582,2020-05-05
17595,WHART,2020,1,547225,630204,547225,630204,0.2142,0.2803,0.2142,0.2803,622,2020-05-05
17596,ADVANC,2020,1,6756194,7570026,6756194,7570026,2.27,2.55,2.27,2.55,6,2020-05-07
17598,GPSC,2020,1,1579889,942175,1579889,942175,0.56,0.63,0.56,0.63,197,2020-05-07
17599,IRPC,2020,1,-8904899,152916,-8904899,152916,-0.44,0.01,-0.44,0.01,227,2020-05-07
17600,3BBIF,2020,1,2097990,1573659,2097990,1573659,0.2622,0.2861,0.2622,0.2861,234,2020-05-07
17601,KGI,2020,1,-507728,310254,-507728,310254,-0.25,0.16,-0.25,0.16,252,2020-05-07
17602,LPN,2020,1,216880,349995,216880,349995,0.15,0.24,0.15,0.24,276,2020-05-07
17604,MTC,2020,1,1237342,1005364,1237342,1005364,0.58,0.47,0.58,0.47,315,2020-05-07
17607,SCCC,2020,1,825710,1104771,825710,1104771,2.77,3.71,2.77,3.71,428,2020-05-07
17611,TPIPP,2020,1,967325,982769,967325,982769,0.115,0.11699999999999999,0.115,0.11699999999999999,560,2020-05-07
17613,CBG,2020,1,800948,419436,800948,419436,0.8,0.42,0.8,0.42,87,2020-05-08
17614,GC,2020,1,34810,30550,34810,30550,0.17,0.15,0.17,0.15,183,2020-05-08
17615,GLOBAL,2020,1,615924,541706,615924,541706,0.1466,0.1289,0.1466,0.1289,193,2020-05-08
17616,INTUCH,2020,1,2740395,2904190,2740395,2904190,0.85,0.91,0.85,0.91,224,2020-05-08
17617,CPAXT,2020,1,1680860,1518414,1680860,1518414,0.35,0.32,0.35,0.32,283,2020-05-08
17618,PTTGC,2020,1,-8784115,6442654,-8784115,6442654,-1.96,1.43,-1.96,1.43,385,2020-05-08
17619,SVI,2020,1,226588,82802,226588,82802,0.11,0.04,0.11,0.04,491,2020-05-08
17620,SYNEX,2020,1,131680,184136,131680,184136,0.16,0.24,0.16,0.24,495,2020-05-08
17621,TMT,2020,1,123461,76416,123461,76416,0.14,0.09,0.14,0.09,545,2020-05-08
17623,AWC,2020,1,108216,221433,108216,221433,0.0034,0.0092,0.0034,0.0092,699,2020-05-08
17637,TASCO,2020,1,-783720,717676,-783720,717676,-0.5,0.46,-0.5,0.46,502,2020-05-08
17638,TIPH,2020,1,527550,519913,527550,519913,0.88,0.87,0.88,0.87,529,2020-05-08
17639,TOP,2020,1,-13754495,4408314,-13754495,4408314,-6.74,2.16,-6.74,2.16,555,2020-05-08
