id,name,full_name,sector,subsector,market,website,created_at,updated_at
457,SNC,SNC FORMER PUBLIC COMPANY LIMITED,Industrials,Industrial Materials & Machinery,sSET / SETTHSI,www.sncformer.com,2017-07-23 06:31:48.790403,2022-01-15 03:54:13.099177
694,SNP,S & P SYNDICATE PUBLIC COMPANY LIMITED,Agro & Food Industry,Food & Beverage,SET,www.snpfood.com,2019-03-03 09:02:39.798678,2019-03-03 09:02:39.798678
459,SORKON,S. KHONKAEN FOODS PUBLIC COMPANY LIMITED,Agro & Food Industry,Food & Beverage,SET,www.sorkon.co.th,2017-07-23 06:31:49.073394,2017-07-23 06:31:49.073394
460,SPA,SIAM WELLNESS GROUP PUBLIC COMPANY LIMITED,Services,,mai,www.siamwellnessgroup.com,2017-07-23 06:31:49.228235,2017-07-23 06:31:49.228235
462,SPALI,SUPALAI PUBLIC COMPANY LIMITED,Property & Construction,Property Development,SET100 / SETHD,www.supalai.com,2017-07-23 06:31:49.499207,2022-01-15 03:54:13.105173
463,SPC,SAHA PATHANAPIBUL PUBLIC COMPANY LIMITED,Services,Commerce,SET,www.sahapat.co.th,2017-07-23 06:31:49.614868,2017-07-23 06:31:49.614868
464,SPCG,SPCG PUBLIC COMPANY LIMITED,Resources,Energy & Utilities,SET,www.spcg.co.th,2017-07-23 06:31:49.791002,2017-07-23 06:31:49.791002
466,SPG,THE SIAM PAN GROUP PUBLIC COMPANY LIMITED,Industrials,Automotive,SET,www.siampangroup.com,2017-07-23 06:31:50.006896,2017-07-23 06:31:50.006896
467,SPI,SAHA PATHANA INTER-HOLDING PUBLIC COMPANY LIMITED,Services,Commerce,SET,www.spi.co.th,2017-07-23 06:31:50.173177,2017-07-23 06:31:50.173177
470,SPRC,STAR PETROLEUM REFINING PUBLIC COMPANY LIMITED,Resources,Energy & Utilities,SET100 / SETCLMV,www.sprc.co.th,2017-07-23 06:31:50.615829,2021-01-26 15:42:00.011693
705,SPRIME,S PRIME GROWTH LEASEHOLD REAL ESTATE INVESTMENT TRUST,Property & Construction,Property Fund & REITs,SET,No url,2019-11-19 07:11:27.497243,2021-01-26 15:42:00.016837
472,SQ,SAHAKOL EQUIPMENT PUBLIC COMPANY LIMITED,Property & Construction,Construction Services,SET,www.sahakol.com,2017-07-23 06:31:50.872928,2019-03-03 03:43:44.415994
474,SRICHA,SRIRACHA CONSTRUCTION PUBLIC COMPANY LIMITED,Property & Construction,Construction Services,sSET,www.sricha.com,2017-07-23 06:31:51.089657,2021-01-26 15:42:00.024113
476,SSC,SERMSUK PUBLIC COMPANY LIMITED,Agro & Food Industry,Food & Beverage,SET,www.sermsukplc.com,2017-07-23 06:31:51.324032,2017-07-23 06:31:51.324032
643,SSP,SERMSANG POWER CORPORATION PUBLIC COMPANY LIMITED,Resources,Energy & Utilities,sSET / SETCLMV,www.sermsang.com,2017-10-13 05:33:24.004267,2021-01-26 15:42:00.032186
478,SSSC,SIAM STEEL SERVICE CENTER PUBLIC COMPANY LIMITED,Industrials,Steel and Metal Products,SET,www.ssscth.com,2017-07-23 06:31:51.623987,2021-08-22 18:21:30.045410
481,STA,SRI TRANG AGRO-INDUSTRY PUBLIC COMPANY LIMITED,Agro & Food Industry,Agribusiness,SET100 / SETTHSI / SETWB,www.sritranggroup.com,2017-07-23 06:31:51.957277,2022-01-15 03:54:13.122661
482,STANLY,THAI STANLEY ELECTRIC PUBLIC COMPANY LIMITED,Industrials,Automotive,sSET,www.thaistanley.com,2017-07-23 06:31:52.106272,2021-01-26 15:42:00.040701
714,STGT,SRI TRANG GLOVES (THAILAND) PUBLIC COMPANY LIMITED,Consumer Products,Personal Products & Pharmaceuticals,SET100 / SETTHSI,www.sritranggloves.com,2021-01-26 15:42:00.052117,2022-01-15 03:54:13.136033
486,SUC,SAHA-UNION PUBLIC COMPANY LIMITED,Consumer Products,Fashion,SET,www.sahaunion.co.th,2017-07-23 06:31:52.556633,2017-07-23 06:31:52.556633
667,SUN,SUNSWEET PUBLIC COMPANY LIMITED,Agro & Food Industry,Food & Beverage,SET,www.sunsweetthai.com,2017-12-28 02:14:09.955320,2021-07-07 03:34:14.032456
487,SUPER,SUPER ENERGY CORPORATION PUBLIC COMPANY LIMITED,Resources,Energy & Utilities,SET100 / SETCLMV,www.supercorp.co.th,2017-07-23 06:31:52.722805,2021-01-26 15:42:00.060439
706,SUPEREIF,SUPER ENERGY POWER PLANT INFRASTRUCTURE FUND,Resources,Energy & Utilities,SET,www.supereif.com,2019-11-19 07:11:27.915718,2022-01-15 03:54:13.142504
488,SUSCO,SUSCO PUBLIC COMPANY LIMITED,Resources,Energy & Utilities,sSET,www.susco.co.th,2017-07-23 06:31:52.906592,2017-12-27 02:26:21.747510
489,SUTHA,GOLDEN LIME PUBLIC COMPANY LIMITED,Industrials,Petrochemicals & Chemicals,SET,www.goldenlime.co.th,2017-07-23 06:31:53.081346,2017-07-23 06:31:53.081346
490,SVH,SAMITIVEJ PUBLIC COMPANY LIMITED,Services,Health Care Services,SET,www.samitivejhospitals.com,2017-07-23 06:31:53.248804,2021-07-07 03:34:14.040176
491,SVI,SVI PUBLIC COMPANY LIMITED,Technology,Electronic Components,SET,www.svi.co.th,2017-07-23 06:31:53.439633,2021-01-26 15:42:00.068374
492,SVOA,SVOA PUBLIC COMPANY LIMITED,Technology,Information & Communication Technology,SET,www.svoa.co.th,2017-07-23 06:31:53.614456,2017-07-23 06:31:53.614456
495,SYNEX,SYNNEX (THAILAND) PUBLIC COMPANY LIMITED,Technology,Information & Communication Technology,SET100 / SETTHSI,www.synnex.co.th,2017-07-23 06:31:54.023006,2021-07-07 03:34:14.046150
496,SYNTEC,SYNTEC CONSTRUCTION PUBLIC COMPANY LIMITED,Property & Construction,Construction Services,sSET,www.synteccon.com,2017-07-23 06:31:54.196947,2021-07-07 03:34:14.050654
498,TACC,T.A.C. CONSUMER PUBLIC COMPANY LIMITED,Agro & Food Industry,Agro & Food Industry,mai,www.tacconsumer.com,2017-07-23 06:31:54.465834,2022-01-15 03:54:13.151340
499,TAE,THAI AGRO ENERGY PUBLIC COMPANY LIMITED,Resources,Energy & Utilities,SET,www.thaiagroenergy.com,2017-07-23 06:31:54.647589,2017-07-23 06:31:54.647589
502,TASCO,TIPCO ASPHALT PUBLIC COMPANY LIMITED,Property & Construction,Construction Materials,SET100 / SETCLMV / SETHD / SETTHSI,www.tipcoasphalt.com,2017-07-23 06:31:54.989965,2021-01-26 15:42:00.086060
503,TCAP,THANACHART CAPITAL PUBLIC COMPANY LIMITED,Financials,Banking,SET100 / SETHD,www.thanachart.co.th,2017-07-23 06:31:55.147304,2021-01-26 15:42:00.090886
506,TCCC,THAI CENTRAL CHEMICAL PUBLIC COMPANY LIMITED,Industrials,Petrochemicals & Chemicals,SET,www.tcccthai.com,2017-07-23 06:31:55.548993,2017-07-23 06:31:55.548993
676,TEAMG,TEAM CONSULTING ENGINEERING AND MANAGEMENT PUBLIC COMPANY LIMITED,Property & Construction,Construction Services,SET,www.teamgroup.co.th,2018-08-12 12:54:11.503416,2021-01-26 15:42:00.101905
686,TFFIF,THAILAND FUTURE FUND,Services,Transportation & Logistics,SET,www.tffif.com,2019-03-03 03:43:44.948185,2019-03-03 03:43:44.948185
513,TFG,THAIFOODS GROUP PUBLIC COMPANY LIMITED,Agro & Food Industry,Food & Beverage,SET,www.tfg.co.th,2017-07-23 06:31:56.704570,2017-07-23 06:31:56.704570
522,THANI,RATCHTHANI LEASING PUBLIC COMPANY LIMITED,Financials,Finance & Securities,SET100 / SETHD / SETTHSI,www.ratchthani.com,2017-07-23 06:31:58.264521,2022-01-15 03:54:13.160978
523,THCOM,THAICOM PUBLIC COMPANY LIMITED,Technology,Information & Communication Technology,sSET / SETCLMV / SETTHSI,www.thaicom.net,2017-07-23 06:31:58.447364,2018-08-12 12:54:12.119410
524,THE,THE STEEL PUBLIC COMPANY LIMITED,Industrials,Steel and Metal Products,SET,www.thesteel.co.th,2017-07-23 06:31:58.614198,2021-08-22 18:21:30.071444
661,THG,THONBURI HEALTHCARE GROUP PUBLIC COMPANY LIMITED,Services,Health Care Services,SETCLMV / SETWB,www.thg.co.th/,2017-12-21 13:43:31.763390,2021-07-07 03:34:14.064543
525,THRE,THAI REINSURANCE PUBLIC COMPANY LIMITED,Financials,Insurance,sSET,www.thaire.co.th,2017-07-23 06:31:58.714516,2017-12-27 02:26:22.760931
526,THREL,THAIRE LIFE ASSURANCE PUBLIC COMPANY LIMITED,Financials,Insurance,SET,www.thairelife.co.th,2017-07-23 06:31:58.922409,2021-01-26 15:42:00.128101
718,TIF1,THAI INDUSTRIAL FUND 1,Property & Construction,Property Fund & REITs,SET,,2021-02-21 15:09:46.968481,2021-02-21 15:09:46.968481
530,TIPCO,TIPCO FOODS PUBLIC COMPANY LIMITED,Agro & Food Industry,Food & Beverage,sSET,www.tipco.net,2017-07-23 06:31:59.622355,2017-12-27 02:26:23.098918
529,TIPH,DHIPAYA GROUP HOLDINGS PUBLIC COMPANY LIMITED,Financials,Insurance,SET100,www.dhipayagroup.co.th,2017-07-23 06:31:59.464594,2022-01-15 03:54:13.173822
531,TISCO,TISCO FINANCIAL GROUP PUBLIC COMPANY LIMITED,Financials,Banking,SET50 / SETHD / SETTHSI,www.tisco.co.th,2017-07-23 06:31:59.755608,2018-08-12 12:54:12.457600
532,TK,THITIKORN PUBLIC COMPANY LIMITED,Financials,Finance & Securities,sSET,www.tk.co.th,2017-07-23 06:31:59.922248,2021-07-07 03:34:14.078554
533,TKN,TAOKAENOI FOOD & MARKETING PUBLIC COMPANY LIMITED,Agro & Food Industry,Food & Beverage,sSET,www.taokaenoi.co.th,2017-07-23 06:32:00.097422,2022-01-15 03:54:13.181260
534,TKS,T.K.S. TECHNOLOGIES PUBLIC COMPANY LIMITED,Services,Media & Publishing,sSET,www.tks.co.th,2017-07-23 06:32:00.264892,2017-12-27 02:26:23.308851
545,TMT,TMT STEEL PUBLIC COMPANY LIMITED,Industrials,Steel and Metal Products,sSET / SETTHSI,www.tmtsteel.co.th,2017-07-23 06:32:02.297024,2022-01-15 03:54:13.186946
546,TMW,THAI MITSUWA PUBLIC COMPANY LIMITED,Industrial,Industrial,mai,www.thaimitsuwa.com,2017-07-23 06:32:02.446406,2022-01-15 03:54:13.192983
548,TNH,THAI NAKARIN HOSPITAL PUBLIC COMPANY LIMITED,Services,,mai,www.thainakarin.co.th,2017-07-23 06:32:02.714617,2017-07-23 06:32:02.714617
549,TNITY,TRINITY WATTHANA PUBLIC COMPANY LIMITED,Financials,Finance & Securities,SET,www.trinitythai.com,2017-07-23 06:32:02.822497,2017-07-23 06:32:02.822497
552,TNPC,THAI NAM PLASTIC PUBLIC COMPANY LIMITED,Industrials,Automotive,SET,www.thainam.com,2017-07-23 06:32:03.445878,2017-07-23 06:32:03.445878
553,TNR,THAI NIPPON RUBBER INDUSTRY PUBLIC COMPANY LIMITED,Consumer Products,Personal Products & Pharmaceuticals,sSET,www.tnrcondom.com,2017-07-23 06:32:03.581402,2021-07-07 03:34:14.092204
645,TOA,TOA PAINT (THAILAND) PUBLIC COMPANY LIMITED,Property & Construction,Construction Materials,SETTHSI,www.toagroup.com,2017-10-13 05:46:03.640271,2021-07-07 03:34:14.101439
554,TOG,THAI OPTICAL GROUP PUBLIC COMPANY LIMITED,Consumer Products,Personal Products & Pharmaceuticals,sSET,www.thaiopticalgroup.com,2017-07-23 06:32:03.825529,2022-01-15 03:54:13.201297
555,TOP,THAI OIL PUBLIC COMPANY LIMITED,Resources,Energy & Utilities,SET50 / SETCLMV / SETTHSI,www.thaioilgroup.com,2017-07-23 06:32:04.097316,2021-07-07 03:34:14.109110
559,TPIPL,TPI POLENE PUBLIC COMPANY LIMITED,Property & Construction,Construction Materials,SET,www.tpipolene.co.th,2017-07-23 06:32:05.279713,2019-03-03 03:43:45.671381
560,TPIPP,TPI POLENE POWER PUBLIC COMPANY LIMITED,Resources,Energy & Utilities,SET,www.tpipolenepower.co.th,2017-07-23 06:32:05.530911,2021-07-07 03:34:14.114254
563,TPRIME,THAILAND PRIME PROPERTY FREEHOLD AND LEASEHOLD REAL ESTATE INVESTMENT TRUST,Property & Construction,Property Fund & REITs,SET,www.tprimereit.com,2017-07-23 06:32:06.208150,2017-07-23 06:32:06.208150
688,TQM,TQM CORPORATION PUBLIC COMPANY LIMITED,Financials,Insurance,SET100 / SETTHSI,www.tqmcorp.co.th,2019-03-03 03:43:45.771692,2022-01-15 03:54:13.208558
716,TQR,TQR PUBLIC COMPANY LIMITED,Financials,Financials,mai,https://www.tqr.co.th,2021-02-18 03:19:37.046524,2022-01-15 03:54:13.213584
567,TRITN,TRITON HOLDING PUBLIC COMPANY LIMITED,Property & Construction,Construction Services,sSET,www.triton.co.th,2017-07-23 06:32:07.037265,2021-01-26 15:42:00.187240
571,TRUE,TRUE CORPORATION PUBLIC COMPANY LIMITED,Technology,Information & Communication Technology,SET50 / SETTHSI,www.truecorp.co.th,2017-07-23 06:32:07.647453,2019-03-03 03:43:45.971874
573,TSE,THAI SOLAR ENERGY PUBLIC COMPANY LIMITED,Resources,Energy & Utilities,sSET,www.thaisolarenergy.com,2017-07-23 06:32:07.987353,2019-11-19 07:11:30.547854
576,TSR,THIENSURAT PUBLIC COMPANY LIMITED,Consumer Products,Home & Office Products,SET,https://www.tsrplc.com,2017-07-23 06:32:08.413794,2021-03-14 17:45:22.569518
578,TSTH,TATA STEEL (THAILAND) PUBLIC COMPANY LIMITED,Industrials,Steel and Metal Products,sSET / SETCLMV / SETTHSI,www.tatasteelthailand.com,2017-07-23 06:32:08.763956,2021-08-22 18:21:30.104440
579,TTA,THORESEN THAI AGENCIES PUBLIC COMPANY LIMITED,Services,Transportation & Logistics,SET100 / SETWB,www.thoresen.com,2017-07-23 06:32:08.938394,2022-01-15 03:54:13.222818
541,TTB,TMBTHANACHART BANK PUBLIC COMPANY LIMITED,Financials,Banking,SET50 / SETHD / SETTHSI,https://www.ttbbank.com,2017-07-23 06:32:01.386912,2022-01-15 03:54:13.227847
580,TTCL,TTCL PUBLIC COMPANY LIMITED,Property & Construction,Construction Services,SET,www.ttcl.com,2017-07-23 06:32:09.130150,2022-01-15 03:54:13.232976
707,TTLPF,TALAAD THAI LEASEHOLD PROPERTY FUND,Property & Construction,Property Fund & REITs,SET,,2019-11-19 07:11:30.744041,2019-11-19 07:11:30.744041
581,TTW,TTW PUBLIC COMPANY LIMITED,Resources,Energy & Utilities,SETTHSI,www.ttwplc.com,2017-07-23 06:32:09.322563,2021-07-07 03:34:14.150064
582,TU,THAI UNION GROUP PUBLIC COMPANY LIMITED,Agro & Food Industry,Food & Beverage,SET50 / SETCLMV / SETHD / SETTHSI / SETWB,thaiunion.com,2017-07-23 06:32:09.503438,2021-07-07 03:34:14.154419
585,TVO,THAI VEGETABLE OIL PUBLIC COMPANY LIMITED,Agro & Food Industry,Food & Beverage,SET / SETTHSI / SETWB,www.tvothai.com,2017-07-23 06:32:09.904659,2019-11-19 07:11:31.055190
737,TYCN,"TYCOONS WORLDWIDE GROUP (THAILAND) PUBLIC CO.,LTD.",Industrials,Steel and Metal Products,SET,www.tycons.com,2021-11-04 15:13:03.928246,2021-11-04 15:13:03.928246
591,U,U CITY PUBLIC COMPANY LIMITED,Property & Construction,Property Development,SET,www.ucity.co.th,2017-07-23 06:32:10.763049,2022-01-15 03:54:13.242942
592,UAC,UAC GLOBAL PUBLIC COMPANY LIMITED,Industrials,Petrochemicals & Chemicals,sSET,www.uac.co.th,2017-07-23 06:32:10.929993,2021-01-26 15:42:00.229910
599,UNIQ,UNIQUE ENGINEERING AND CONSTRUCTION PUBLIC COMPANY LIMITED,Property & Construction,Construction Services,sSET,www.unique.co.th,2017-07-23 06:32:12.063018,2018-08-12 12:54:15.298074
739,UOBKH,UOB KAY HIAN SECURITIES (THAILAND) PUBLIC COMPANY LIMITED,Financials,Finance & Securities,SET,https://www.utrade.co.th/,2021-11-27 03:26:47.157332,2021-11-27 03:26:47.157332
603,UPOIC,UNITED PALM OIL INDUSTRY PUBLIC COMPANY LIMITED,Agro & Food Industry,Agribusiness,SET,www.upoic.co.th,2017-07-23 06:32:12.805614,2017-07-23 06:32:12.805614
605,UTP,UNITED PAPER PUBLIC COMPANY LIMITED,Industrials,Paper & Printing Materials,sSET / SETCLMV,www.unitedpaper.co.th,2017-07-23 06:32:13.163845,2018-08-12 12:54:15.398741
606,UV,UNIVENTURES PUBLIC COMPANY LIMITED,Property & Construction,Property Development,sSET,www.univentures.co.th,2017-07-23 06:32:13.347169,2019-03-03 03:43:46.473165
607,UVAN,UNIVANICH PALM OIL PUBLIC COMPANY LIMITED,Agro & Food Industry,Agribusiness,sSET,www.univanich.com,2017-07-23 06:32:13.537319,2022-01-15 03:54:13.251653
609,VGI,VGI PUBLIC COMPANY LIMITED,Services,Media & Publishing,SET100 / SETTHSI,www.vgi.co.th,2017-07-23 06:32:13.813210,2022-01-15 03:54:13.256603
610,VIBHA,VIBHAVADI MEDICAL CENTER PUBLIC COMPANY LIMITED,Services,Health Care Services,SETWB,www.vibhavadi.com,2017-07-23 06:32:13.979586,2021-01-26 15:42:00.276024
611,VIH,SRIVICHAIVEJVIVAT PUBLIC COMPANY LIMITED,Services,Health Care Services,sSET,www.vichaivej.com,2017-07-23 06:32:14.147170,2017-12-27 02:26:24.963524
726,VNG,VANACHAI GROUP PUBLIC COMPANY LIMITED,Property & Construction,Construction Materials,sSET / SETCLMV,www.vanachai.com,2021-08-14 06:09:06.974701,2022-01-15 03:54:13.264053
616,WACOAL,THAI WACOAL PUBLIC COMPANY LIMITED,Consumer Products,Fashion,SET,www.wacoal.co.th,2017-07-23 06:32:15.061815,2017-07-23 06:32:15.061815
619,WHA,WHA CORPORATION PUBLIC COMPANY LIMITED,Property & Construction,Property Development,SET100 / SETHD / SETTHSI,www.wha.co.th,2017-07-23 06:32:15.496450,2021-07-07 03:34:14.173507
211,WHAIR,HEMARAJ LEASEHOLD REAL ESTATE INVESTMENT TRUST,Property & Construction,Property Fund & REITs,SET,www.hemarajreit.com,2017-07-23 06:31:14.694180,2017-07-23 06:31:14.694180
622,WHART,WHA PREMIUM GROWTH FREEHOLD AND LEASEHOLD REAL ESTATE INVESTMENT TRUST,Property & Construction,Property Fund & REITs,SET,www.whareit.com,2017-07-23 06:32:16.019967,2017-07-23 06:32:16.019967
623,WHAUP,WHA UTILITIES AND POWER PUBLIC COMPANY LIMITED,Resources,Energy & Utilities,sSET / SETTHSI,www.wha-up.com,2017-07-23 06:32:16.177824,2021-07-07 03:34:14.179836
624,WICE,WICE LOGISTICS PUBLIC COMPANY LIMITED,Services,Transportation & Logistics,sSET,www.wice.co.th,2017-07-23 06:32:16.329569,2021-01-26 15:42:00.303670
625,WIIK,WIIK PUBLIC COMPANY LIMITED,Property & Construction,Construction Materials,SET,www.wiik.co.th,2017-07-23 06:32:16.429218,2021-01-26 15:42:00.310844
628,WORK,WORKPOINT ENTERTAINMENT PUBLIC COMPANY LIMITED,Services,Media & Publishing,SET,www.workpoint.co.th,2017-07-23 06:32:16.937561,2022-01-15 03:54:13.274614
697,WP,WP ENERGY PUBLIC COMPANY LIMITED,Resources,Energy & Utilities,SET,www.wp-energy.co.th,2019-03-03 09:02:40.337444,2019-11-19 07:11:31.637114
630,YUASA,YUASA BATTERY (THAILAND) PUBLIC COMPANY LIMITED,Industrial,Industrial,mai,www.yuasathai.com,2017-07-23 06:32:17.287814,2022-01-15 03:54:13.280347
689,ZEN,ZEN CORPORATION GROUP PUBLIC COMPANY LIMITED,Agro & Food Industry,Food & Beverage,sSET,www.zengroup.co.th,2019-03-03 03:43:47.043363,2021-01-26 15:42:00.322897
